request_id,phase,lineage_id,step,tenant,digest,coverage_tokens,discard
43,0,33,0,tenant-1,L0033,2048,False
44,0,12,0,tenant-4,L0012,2048,False
45,0,28,1,tenant-4,L0028,2560,False
46,0,38,1,tenant-6,L0038,2560,False
47,0,56,1,tenant-0,L0056,2560,False
48,0,62,0,tenant-6,L0062,2048,False
49,0,5,2,tenant-5,L0005,3072,False
50,0,42,0,tenant-2,L0042,2048,False
51,0,14,0,tenant-6,L0014,2048,False
52,0,53,1,tenant-5,L0053,2560,False
53,0,11,1,tenant-3,L0011,2560,False
54,0,55,0,tenant-7,L0055,2048,False
55,0,37,1,tenant-5,L0037,2560,False
56,0,22,0,tenant-6,L0022,2048,False
57,0,15,0,tenant-7,L0015,2048,False
58,0,4,1,tenant-4,L0004,2560,False
59,0,37,2,tenant-5,L0037,3072,False
60,0,27,0,tenant-3,L0027,2048,False
61,0,1,1,tenant-1,L0001,2560,False
62,0,5,0,tenant-5,L0005,2048,False
63,0,5,1,tenant-5,L0005,2560,False
64,0,27,1,tenant-3,L0027,2560,False
65,0,0,0,tenant-0,L0000,2048,False
66,0,53,2,tenant-5,L0053,3072,False
67,0,10,1,tenant-2,L0010,2560,False
68,0,0,1,tenant-0,L0000,2560,False
69,0,30,0,tenant-6,L0030,2048,False
70,0,32,0,tenant-0,L0032,2048,False
71,0,20,1,tenant-4,L0020,2560,False
72,0,35,0,tenant-3,L0035,2048,False
73,0,38,2,tenant-6,L0038,3072,False
74,0,49,0,tenant-1,L0049,2048,False
75,0,22,1,tenant-6,L0022,2560,False
76,0,8,0,tenant-0,L0008,2048,False
77,0,41,2,tenant-1,L0041,3072,False
78,0,16,1,tenant-0,L0016,2560,False
79,0,2,2,tenant-2,L0002,3072,False
80,0,25,0,tenant-1,L0025,2048,False
81,0,2,0,tenant-2,L0002,2048,False
82,0,13,1,tenant-5,L0013,2560,False
83,0,24,1,tenant-0,L0024,2560,False
84,0,32,1,tenant-0,L0032,2560,False
85,0,32,2,tenant-0,L0032,3072,False
86,0,43,1,tenant-3,L0043,2560,False
87,0,2,1,tenant-2,L0002,2560,False
88,0,12,1,tenant-4,L0012,2560,False
89,0,26,0,tenant-2,L0026,2048,False
90,0,10,2,tenant-2,L0010,3072,False
91,0,5,2,tenant-5,L0005,3072,False
92,0,22,2,tenant-6,L0022,3072,False
93,0,26,1,tenant-2,L0026,2560,False
94,0,45,0,tenant-5,L0045,2048,False
95,0,29,1,tenant-5,L0029,2560,False
96,1,71,0,tenant-7,L0071,2048,False
97,1,116,0,tenant-4,L0116,2048,False
98,1,64,0,tenant-0,L0064,2048,False
99,1,120,0,tenant-0,L0120,2048,False
100,1,85,0,tenant-5,L0085,2048,False
101,1,66,0,tenant-2,L0066,2048,False
102,1,104,0,tenant-0,L0104,2048,False
103,1,64,1,tenant-0,L0064,2560,False
104,1,81,0,tenant-1,L0081,2048,False
105,1,116,1,tenant-4,L0116,2560,False
106,1,78,0,tenant-6,L0078,2048,False
107,1,106,0,tenant-2,L0106,2048,False
108,1,72,0,tenant-0,L0072,2048,False
109,1,108,0,tenant-4,L0108,2048,False
110,1,66,1,tenant-2,L0066,2560,False
111,1,112,0,tenant-0,L0112,2048,False
112,1,89,0,tenant-1,L0089,2048,False
113,1,79,0,tenant-7,L0079,2048,False
114,1,68,0,tenant-4,L0068,2048,False
115,1,65,0,tenant-1,L0065,2048,False
116,1,94,0,tenant-6,L0094,2048,False
117,1,89,1,tenant-1,L0089,2560,False
118,1,68,1,tenant-4,L0068,2560,False
119,1,107,0,tenant-3,L0107,2048,False
120,1,121,0,tenant-1,L0121,2048,False
121,1,65,1,tenant-1,L0065,2560,False
122,1,66,2,tenant-2,L0066,3072,False
123,1,79,1,tenant-7,L0079,2560,False
124,1,68,2,tenant-4,L0068,3072,False
125,1,89,2,tenant-1,L0089,3072,False
126,1,66,0,tenant-2,L0066,2048,False
127,1,78,1,tenant-6,L0078,2560,False
128,1,79,2,tenant-7,L0079,3072,False
129,1,102,0,tenant-6,L0102,2048,False
130,1,93,0,tenant-5,L0093,2048,False
131,1,93,1,tenant-5,L0093,2560,False
132,1,78,2,tenant-6,L0078,3072,False
133,1,68,0,tenant-4,L0068,2048,False
134,1,64,2,tenant-0,L0064,3072,False
135,1,96,0,tenant-0,L0096,2048,False
136,1,87,0,tenant-7,L0087,2048,False
137,1,80,0,tenant-0,L0080,2048,False
138,1,71,1,tenant-7,L0071,2560,False
139,1,73,0,tenant-1,L0073,2048,False
140,1,112,1,tenant-0,L0112,2560,False
141,1,69,0,tenant-5,L0069,2048,False
142,1,113,0,tenant-1,L0113,2048,False
143,1,64,0,tenant-0,L0064,2048,False
144,1,64,1,tenant-0,L0064,2560,False
145,1,86,0,tenant-6,L0086,2048,False
146,1,118,0,tenant-6,L0118,2048,False
147,1,78,0,tenant-6,L0078,2048,False
148,1,104,1,tenant-0,L0104,2560,False
149,1,88,0,tenant-0,L0088,2048,False
150,1,126,0,tenant-6,L0126,2048,False
151,1,75,0,tenant-3,L0075,2048,False
152,1,110,0,tenant-6,L0110,2048,False
153,1,123,0,tenant-3,L0123,2048,False
154,1,74,0,tenant-2,L0074,2048,False
155,1,64,2,tenant-0,L0064,3072,False
156,1,96,1,tenant-0,L0096,2560,False
157,1,86,1,tenant-6,L0086,2560,False
158,1,68,1,tenant-4,L0068,2560,False
159,1,111,0,tenant-7,L0111,2048,False
160,1,75,1,tenant-3,L0075,2560,False
161,1,101,0,tenant-5,L0101,2048,False
162,1,109,0,tenant-5,L0109,2048,False
163,1,65,2,tenant-1,L0065,3072,False
164,1,82,0,tenant-2,L0082,2048,False
165,1,73,1,tenant-1,L0073,2560,False
166,1,64,0,tenant-0,L0064,2048,False
167,1,115,0,tenant-3,L0115,2048,False
168,1,87,1,tenant-7,L0087,2560,False
169,1,64,1,tenant-0,L0064,2560,False
170,1,115,1,tenant-3,L0115,2560,False
171,1,72,1,tenant-0,L0072,2560,False
172,1,101,1,tenant-5,L0101,2560,False
173,1,71,2,tenant-7,L0071,3072,False
174,1,73,2,tenant-1,L0073,3072,False
175,1,91,0,tenant-3,L0091,2048,False
176,1,74,1,tenant-2,L0074,2560,False
177,1,91,1,tenant-3,L0091,2560,False
178,1,68,2,tenant-4,L0068,3072,False
179,1,110,1,tenant-6,L0110,2560,False
180,1,105,0,tenant-1,L0105,2048,False
181,1,66,1,tenant-2,L0066,2560,False
182,1,85,1,tenant-5,L0085,2560,False
183,1,67,0,tenant-3,L0067,2048,False
184,1,97,0,tenant-1,L0097,2048,False
185,1,73,0,tenant-1,L0073,2048,False
186,1,116,2,tenant-4,L0116,3072,False
187,1,98,0,tenant-2,L0098,2048,False
188,1,64,2,tenant-0,L0064,3072,False
189,1,121,1,tenant-1,L0121,2560,False
190,1,115,2,tenant-3,L0115,3072,False
191,1,74,2,tenant-2,L0074,3072,False
