request_id,phase,lineage_id,step,tenant,digest,coverage_tokens,discard
101,1,103,0,tenant-7,L0103,2048,False
102,1,75,0,tenant-3,L0075,2048,False
103,1,64,0,tenant-0,L0064,2048,False
104,1,70,0,tenant-6,L0070,2048,False
105,1,64,1,tenant-0,L0064,2560,False
106,1,106,1,tenant-2,L0106,2560,False
107,1,102,0,tenant-6,L0102,2048,False
108,1,64,2,tenant-0,L0064,3072,False
109,1,71,0,tenant-7,L0071,2048,False
110,1,71,1,tenant-7,L0071,2560,False
111,1,73,0,tenant-1,L0073,2048,False
112,1,93,0,tenant-5,L0093,2048,False
113,1,124,0,tenant-4,L0124,2048,False
114,1,82,0,tenant-2,L0082,2048,False
115,1,70,1,tenant-6,L0070,2560,False
116,1,81,0,tenant-1,L0081,2048,False
117,1,120,0,tenant-0,L0120,2048,False
118,1,89,0,tenant-1,L0089,2048,False
119,1,77,0,tenant-5,L0077,2048,False
120,1,123,0,tenant-3,L0123,2048,False
121,1,82,1,tenant-2,L0082,2560,False
122,1,64,0,tenant-0,L0064,2048,False
123,1,67,0,tenant-3,L0067,2048,False
124,1,89,1,tenant-1,L0089,2560,False
125,1,84,0,tenant-4,L0084,2048,False
126,1,70,2,tenant-6,L0070,3072,False
127,1,75,1,tenant-3,L0075,2560,False
128,1,96,0,tenant-0,L0096,2048,False
129,1,79,0,tenant-7,L0079,2048,False
130,1,86,0,tenant-6,L0086,2048,False
131,1,90,0,tenant-2,L0090,2048,False
132,1,68,0,tenant-4,L0068,2048,False
133,1,120,1,tenant-0,L0120,2560,False
134,1,99,0,tenant-3,L0099,2048,False
135,1,67,1,tenant-3,L0067,2560,False
136,1,77,1,tenant-5,L0077,2560,False
137,1,69,0,tenant-5,L0069,2048,False
138,1,98,0,tenant-2,L0098,2048,False
139,1,97,0,tenant-1,L0097,2048,False
140,1,94,0,tenant-6,L0094,2048,False
141,1,71,2,tenant-7,L0071,3072,False
142,1,126,0,tenant-6,L0126,2048,False
143,1,64,1,tenant-0,L0064,2560,False
144,1,65,0,tenant-1,L0065,2048,False
145,1,83,0,tenant-3,L0083,2048,False
146,1,83,1,tenant-3,L0083,2560,False
147,1,68,1,tenant-4,L0068,2560,False
148,1,64,2,tenant-0,L0064,3072,False
149,1,67,2,tenant-3,L0067,3072,False
150,1,80,0,tenant-0,L0080,2048,False
151,1,70,0,tenant-6,L0070,2048,False
152,1,87,0,tenant-7,L0087,2048,False
153,1,85,0,tenant-5,L0085,2048,False
154,1,104,0,tenant-0,L0104,2048,False
155,1,117,0,tenant-5,L0117,2048,False
156,1,67,0,tenant-3,L0067,2048,False
157,1,125,0,tenant-5,L0125,2048,False
158,1,66,1,tenant-2,L0066,2560,False
159,1,79,1,tenant-7,L0079,2560,False
160,1,98,1,tenant-2,L0098,2560,False
161,1,73,1,tenant-1,L0073,2560,False
162,1,64,0,tenant-0,L0064,2048,False
163,1,71,0,tenant-7,L0071,2048,False
164,1,94,1,tenant-6,L0094,2560,False
165,1,88,0,tenant-0,L0088,2048,False
166,1,66,2,tenant-2,L0066,3072,False
167,1,84,1,tenant-4,L0084,2560,False
168,1,76,0,tenant-4,L0076,2048,False
169,1,67,1,tenant-3,L0067,2560,False
170,1,64,1,tenant-0,L0064,2560,False
171,1,103,1,tenant-7,L0103,2560,False
172,1,116,0,tenant-4,L0116,2048,False
173,1,106,2,tenant-2,L0106,3072,False
174,1,122,0,tenant-2,L0122,2048,False
175,1,76,1,tenant-4,L0076,2560,False
176,1,98,2,tenant-2,L0098,3072,False
177,1,79,2,tenant-7,L0079,3072,False
178,1,78,0,tenant-6,L0078,2048,False
179,1,64,2,tenant-0,L0064,3072,False
180,1,67,2,tenant-3,L0067,3072,False
181,1,66,0,tenant-2,L0066,2048,False
182,1,70,1,tenant-6,L0070,2560,False
183,1,64,0,tenant-0,L0064,2048,False
184,1,78,1,tenant-6,L0078,2560,False
185,1,108,0,tenant-4,L0108,2048,False
186,1,126,1,tenant-6,L0126,2560,False
187,1,114,0,tenant-2,L0114,2048,False
188,1,70,2,tenant-6,L0070,3072,False
189,1,88,1,tenant-0,L0088,2560,False
190,1,67,0,tenant-3,L0067,2048,False
191,1,69,1,tenant-5,L0069,2560,False
