request_id,phase,lineage_id,step,tenant,digest,coverage_tokens,discard
47,0,39,0,tenant-7,L0039,2048,False
48,0,46,0,tenant-6,L0046,2048,False
49,0,38,1,tenant-6,L0038,2560,False
50,0,41,2,tenant-1,L0041,3072,False
51,0,31,2,tenant-7,L0031,3072,False
52,0,47,0,tenant-7,L0047,2048,False
53,0,11,1,tenant-3,L0011,2560,False
54,0,14,1,tenant-6,L0014,2560,False
55,0,26,0,tenant-2,L0026,2048,False
56,0,16,1,tenant-0,L0016,2560,False
57,0,51,0,tenant-3,L0051,2048,False
58,0,56,1,tenant-0,L0056,2560,False
59,0,11,2,tenant-3,L0011,3072,False
60,0,7,0,tenant-7,L0007,2048,False
61,0,5,1,tenant-5,L0005,2560,False
62,0,5,2,tenant-5,L0005,3072,False
63,0,23,0,tenant-7,L0023,2048,False
64,1,109,0,tenant-5,L0109,2048,False
65,1,68,0,tenant-4,L0068,2048,False
66,1,77,0,tenant-5,L0077,2048,False
67,1,73,0,tenant-1,L0073,2048,False
68,1,79,0,tenant-7,L0079,2048,False
69,1,98,0,tenant-2,L0098,2048,False
70,1,110,0,tenant-6,L0110,2048,False
71,1,69,0,tenant-5,L0069,2048,False
72,1,105,0,tenant-1,L0105,2048,False
73,1,76,0,tenant-4,L0076,2048,False
74,1,110,1,tenant-6,L0110,2560,False
75,1,71,0,tenant-7,L0071,2048,False
76,1,82,0,tenant-2,L0082,2048,False
77,1,99,0,tenant-3,L0099,2048,False
78,1,88,0,tenant-0,L0088,2048,False
79,1,85,0,tenant-5,L0085,2048,False
80,1,126,0,tenant-6,L0126,2048,False
81,1,75,0,tenant-3,L0075,2048,False
82,1,85,1,tenant-5,L0085,2560,False
83,1,65,0,tenant-1,L0065,2048,False
84,1,67,0,tenant-3,L0067,2048,False
85,1,66,0,tenant-2,L0066,2048,False
86,1,93,0,tenant-5,L0093,2048,False
87,1,85,2,tenant-5,L0085,3072,False
88,1,121,0,tenant-1,L0121,2048,False
89,1,100,0,tenant-4,L0100,2048,False
90,1,102,0,tenant-6,L0102,2048,False
91,1,67,1,tenant-3,L0067,2560,False
92,1,70,0,tenant-6,L0070,2048,False
93,1,70,1,tenant-6,L0070,2560,False
94,1,82,1,tenant-2,L0082,2560,False
95,1,74,0,tenant-2,L0074,2048,False
96,1,114,0,tenant-2,L0114,2048,False
97,1,85,0,tenant-5,L0085,2048,False
98,1,125,0,tenant-5,L0125,2048,False
99,1,95,0,tenant-7,L0095,2048,False
100,1,89,0,tenant-1,L0089,2048,False
101,1,104,0,tenant-0,L0104,2048,False
102,1,126,1,tenant-6,L0126,2560,False
103,1,66,1,tenant-2,L0066,2560,False
104,1,66,2,tenant-2,L0066,3072,False
105,1,66,0,tenant-2,L0066,2048,False
106,1,83,0,tenant-3,L0083,2048,False
107,1,117,0,tenant-5,L0117,2048,False
108,1,69,1,tenant-5,L0069,2560,False
109,1,108,0,tenant-4,L0108,2048,False
110,1,87,0,tenant-7,L0087,2048,False
111,1,69,2,tenant-5,L0069,3072,False
112,1,68,1,tenant-4,L0068,2560,False
113,1,68,2,tenant-4,L0068,3072,False
114,1,108,1,tenant-4,L0108,2560,False
115,1,70,2,tenant-6,L0070,3072,False
116,1,94,0,tenant-6,L0094,2048,False
117,1,73,1,tenant-1,L0073,2560,False
118,1,104,1,tenant-0,L0104,2560,False
119,1,79,1,tenant-7,L0079,2560,False
120,1,110,2,tenant-6,L0110,3072,False
121,1,125,1,tenant-5,L0125,2560,False
122,1,71,1,tenant-7,L0071,2560,False
123,1,83,1,tenant-3,L0083,2560,False
124,1,81,0,tenant-1,L0081,2048,False
125,1,119,0,tenant-7,L0119,2048,False
126,1,67,2,tenant-3,L0067,3072,False
127,1,71,2,tenant-7,L0071,3072,False
